Posting Date,Container No,Glue,Merge No,Lusture,Pulp,Lot No,Grade,FSC,Supplier,Item,ID (Batches),Cone (Batches),Batch ID (Batches),Warehouse (Batches),Supplier Batch No (Batches),Item (Batches),Batch Quantity (Batches),Batch Uom (Batches),Box No
12/12/25,MCJC-616,CENT.,.,BRIGHT,WOOD,6062024,AA EVEN,MIX,JILIN,150D/48F,3981,10,6166062981,NULL,,150D/48F,34,Nos,3981
12/12/25,MCJC-616,CENT.,.,BRIGHT,WOOD,6062024,AA EVEN,MIX,JILIN,150D/48F,3980,10,6166062980,NULL,,150D/48F,34,Nos,3980
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,12,12,196.12,NULL,,75D/40F SIZED YARN,9.94,Nos,12
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,1,12,196.1,NULL,,75D/40F SIZED YARN,16.79,Nos,1
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,2,12,196.2,NULL,,75D/40F SIZED YARN,14.22,Nos,2
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,3,12,196.3,NULL,,75D/40F SIZED YARN,17.11,Nos,3
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,4,12,196.4,NULL,,75D/40F SIZED YARN,15.93,Nos,4
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,5,12,196.5,NULL,,75D/40F SIZED YARN,17.82,Nos,5
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,6,12,196.6,NULL,,75D/40F SIZED YARN,16.99,Nos,6
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,7,12,196.7,NULL,,75D/40F SIZED YARN,17.41,Nos,7
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,8,12,196.8,NULL,,75D/40F SIZED YARN,13.7,Nos,8
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,9,12,196.9,NULL,,75D/40F SIZED YARN,15.26,Nos,9
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,11,12,196.11,NULL,,75D/40F SIZED YARN,13.88,Nos,11
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,13,12,196.13,NULL,,75D/40F SIZED YARN,11.73,Nos,13
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,14,12,196.14,NULL,,75D/40F SIZED YARN,16.71,Nos,14
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,15,12,196.15,NULL,,75D/40F SIZED YARN,15.71,Nos,15
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,16,12,196.16,NULL,,75D/40F SIZED YARN,17.35,Nos,16
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,17,12,196.17,NULL,,75D/40F SIZED YARN,16.47,Nos,17
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,18,12,196.18,NULL,,75D/40F SIZED YARN,15.45,Nos,18
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,19,12,196.19,NULL,,75D/40F SIZED YARN,16.29,Nos,19
12/12/25,MJC-196,.,.,.,.,.,A2,NON FSC,INDRASHEEL INDUSTRIES,75D/40F SIZED YARN,10,12,196.10,NULL,,75D/40F SIZED YARN,11.22,Nos,10
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,5,0,225.5,NULL,,NULL,12.4,Nos,5
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,10,0,225.10,NULL,,NULL,12.37,Nos,10
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,18,0,225.18,NULL,,NULL,12.37,Nos,18
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,16,0,225.16,NULL,,NULL,12.15,Nos,16
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,17,0,225.17,NULL,,NULL,12.38,Nos,17
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,15,0,225.15,NULL,,NULL,12.5,Nos,15
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,4,0,225.4,NULL,,NULL,12.26,Nos,4
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,1,0,225.1,NULL,,NULL,12.4,Nos,1
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,2,0,225.2,NULL,,NULL,12.61,Nos,2
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,6,0,225.6,NULL,,NULL,12.51,Nos,6
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,3,0,225.3,NULL,,NULL,12.4,Nos,3
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,22,0,225.22,NULL,,NULL,12.15,Nos,22
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,7,0,225.7,NULL,,NULL,12.44,Nos,7
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,8,0,225.8,NULL,,NULL,12.28,Nos,8
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,21,0,225.21,NULL,,NULL,12.41,Nos,21
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,19,0,225.19,NULL,,NULL,12.49,Nos,19
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,20,0,225.20,NULL,,NULL,12.1,Nos,20
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,13,0,225.13,NULL,,NULL,12.59,Nos,13
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,14,0,225.14,NULL,,NULL,12.54,Nos,14
12/12/25,MJC-225,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,12,0,225.12,NULL,,NULL,12.57,Nos,12
12/12/25,MJC-287,NULL,NULL,NULL,NULL,12072021,NULL,NULL,NULL,NULL,843,6,2871207843,NULL,,NULL,33.1,Nos,843
12/12/25,MJC-365,LOW,.,DULL,COTTON,6112021,AA UNEVEN,,JILIN,60D/48F,43,20,365611243,NULL,,60D/48F,20.79,Nos,43
12/12/25,MJC-365,LOW,.,DULL,COTTON,6112021,AA UNEVEN,,JILIN,60D/48F,44,17,365611244,NULL,,60D/48F,14.78,Nos,44
12/12/25,MJC-365,LOW,.,DULL,COTTON,6112021,AA UNEVEN,,JILIN,60D/48F,40,23,365611240,NULL,,60D/48F,19.67,Nos,40
12/12/25,MJC-365,LOW,.,DULL,COTTON,6112021,AA UNEVEN,,JILIN,60D/48F,41,25,365611241,NULL,,60D/48F,18.08,Nos,41
12/12/25,MJC-365,LOW,.,DULL,COTTON,6112021,AA UNEVEN,,JILIN,60D/48F,42,22,365611242,NULL,,60D/48F,17.92,Nos,42
12/12/25,MJC-384,.,.,.,.,.,.,NON FSC,JILIN,116D/30F CAKE,1,0,384.1,NULL,,116D/30F CAKE,32.7,Nos,1
12/12/25,MJC-395,LOW,.,BRIGHT,COTTON,11012022,AA UNEVEN,NULL,JILIN,75D/8F,1,20,39511011,NULL,,75D/8F,14.9,Nos,1
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,29,30,420302229,NULL,,120D/48F RED TINT,32.04,Nos,29
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,24,28,420302224,NULL,,120D/48F RED TINT,36.57,Nos,24
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,10,24,420302210,NULL,,120D/48F RED TINT,26.15,Nos,10
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,328,29,4203022328,NULL,,120D/48F RED TINT,15.98,Nos,328
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,14,28,420302214,NULL,,120D/48F RED TINT,16.36,Nos,14
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,26,24,420302226,NULL,,120D/48F RED TINT,23.2,Nos,26
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,23,28,420302223,NULL,,120D/48F RED TINT,36.78,Nos,23
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,12,26,420302212,NULL,,120D/48F RED TINT,26.9,Nos,12
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,30,24,420302230,NULL,,120D/48F RED TINT,25.77,Nos,30
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,27,24,420302227,NULL,,120D/48F RED TINT,24.8,Nos,27
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,9,17,42030229,NULL,,120D/48F RED TINT,33.4,Nos,9
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,388,20,4203022388,NULL,,120D/48F RED TINT,26.15,Nos,388
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,25,28,420302225,NULL,,120D/48F RED TINT,36.83,Nos,25
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,13,28,420302213,NULL,,120D/48F RED TINT,16.21,Nos,13
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,7,28,42030227,NULL,,120D/48F RED TINT,16.36,Nos,7
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,28,24,420302228,NULL,,120D/48F RED TINT,24.01,Nos,28
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,2,30,42030222,NULL,,120D/48F RED TINT,24.81,Nos,2
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,38,15,420302238,NULL,,120D/48F RED TINT,27.03,Nos,38
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,19,28,420302219,NULL,,120D/48F RED TINT,34.72,Nos,19
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,21,21,420302221,NULL,,120D/48F RED TINT,25.9,Nos,21
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,18,22,420302218,NULL,,120D/48F RED TINT,26.9,Nos,18
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,17,22,420302217,NULL,,120D/48F RED TINT,27.19,Nos,17
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,20,19,420302220,NULL,,120D/48F RED TINT,23.83,Nos,20
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,3,20,42030223,NULL,,120D/48F RED TINT,24.81,Nos,3
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,6,28,42030226,NULL,,120D/48F RED TINT,16.34,Nos,6
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NULL,DIPIKA FABRICS,120D/48F RED TINT,148,13,4203022148,NULL,,120D/48F RED TINT,21.02,Nos,148
12/12/25,MJC-420,.,.,.,COTTON,3022022,.,NON FSC,AARSH SYNTHETICS,120D/48F RED TINT,148,12,4203022148,NULL,,120D/48F RED TINT,14.31,Nos,148
12/12/25,MJC-436,.,.,.,WOOD,.,.,,DIPIKA FABRICS,120D/30F CAKE TO CONE,1,24,436.1,NULL,,120D/30F CAKE TO CONE,18.41,Nos,1
12/12/25,MJC-436,.,.,.,WOOD,.,.,,DIPIKA FABRICS,120D/30F CAKE TO CONE,2,24,436.2,NULL,,120D/30F CAKE TO CONE,21.22,Nos,2
12/12/25,MJC-436,.,.,.,WOOD,.,.,,DIPIKA FABRICS,120D/30F CAKE TO CONE,3,24,436.3,NULL,,120D/30F CAKE TO CONE,20.43,Nos,3
12/12/25,MJC-436,CENT.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,DIPIKA FABRICS,120D/30F,15,2,436200315,NULL,,120D/30F,0.54,Nos,15
12/12/25,MJC-436,.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,5,17,43620035,NULL,,120D/30F CAKE TO CONE,37.26,Nos,5
12/12/25,MJC-436,.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,7,15,43620037,NULL,,120D/30F CAKE TO CONE,32.47,Nos,7
12/12/25,MJC-436,.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,4,16,43620034,NULL,,120D/30F CAKE TO CONE,39.36,Nos,4
12/12/25,MJC-436,.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,3,23,43620033,NULL,,120D/30F CAKE TO CONE,42.08,Nos,3
12/12/25,MJC-436,.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,2,16,43620032,NULL,,120D/30F CAKE TO CONE,35.699,Nos,2
12/12/25,MJC-436,.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,1,16,43620031,NULL,,120D/30F CAKE TO CONE,39.03,Nos,1
12/12/25,MJC-436,.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,6,15,43620036,NULL,,120D/30F CAKE TO CONE,32.24,Nos,6
12/12/25,MJC-436,CENT.,.,BRIGHT,WOOD,8032020,AA EVEN,NULL,SPARKLE YARNS,120D/30F CAKE TO CONE,3,0,43680323,NULL,,120D/30F CAKE TO CONE,15.42,Nos,3
12/12/25,MJC-436,CENT.,.,BRIGHT,WOOD,8032020,AA EVEN,NULL,SPARKLE YARNS,120D/30F CAKE TO CONE,2,0,43680322,NULL,,120D/30F CAKE TO CONE,19.41,Nos,2
12/12/25,MJC-436,CENT.,.,BRIGHT,WOOD,8032020,AA EVEN,NULL,SPARKLE YARNS,120D/30F CAKE TO CONE,1,0,43680321,NULL,,120D/30F CAKE TO CONE,20.61,Nos,1
12/12/25,MJC-436,CENT.,.,BRIGHT,WOOD,20032022,AA EVEN,NON FSC,AKSHAT.S&CO,120D/30F CAKE TO CONE,8,15,43620038,NULL,,120D/30F CAKE TO CONE,30.76,Nos,8
12/12/25,MJC-486,HIGH,.,BRIGHT,COTTON,19042021,AA UNEVEN,NULL,JILIN,120D/48F,674,8,4861904674,NULL,,120D/48F,22.8,Nos,674
12/12/25,MJC-524,LOW,.,BRIGHT,COTTON,12012023,AA UNEVEN,NULL,JILIN,75D/40F,21,8,524120121,NULL,,75D/40F,27.3,Nos,21
12/12/25,MJC-524,LOW,.,BRIGHT,COTTON,12012023,AA UNEVEN,NULL,JILIN,75D/40F,166,8,5241201166,NULL,,75D/40F,22.5,Nos,166
12/12/25,MJC-524,LOW,.,BRIGHT,COTTON,12012023,AA UNEVEN,NULL,JILIN,75D/40F,175,8,5241201175,NULL,,75D/40F,23.5,Nos,175
12/12/25,MJC-524,LOW,.,BRIGHT,COTTON,12012023,AA UNEVEN,NULL,JILIN,75D/40F,170,8,5241201170,NULL,,75D/40F,25.6,Nos,170
12/12/25,MJC-574,LOW,.,BRIGHT,COTTON,14042022,A UNEVEN,NULL,JILIN,120D/48F,7118,6,5741404118,NULL,,120D/48F,32.9,Nos,7118
12/12/25,MJC-574,LOW,.,BRIGHT,COTTON,14042022,A UNEVEN,NULL,JILIN,120D/48F,7018,6,5741404018,NULL,,120D/48F,31,Nos,7018
12/12/25,MPM-09,.,.,.,BAMBOO,202106,.,,JILIN,40S RING BAMBOO SPUN YARN FOR WEAVING,1,12,-0920211,NULL,,40S RING BAMBOO SPUN YARN FOR WEAVING,20.833,Nos,1
12/12/25,MPM-10,NULL,NULL,NULL,NULL,202106,NULL,NULL,NULL,NULL,203,2,-102021203,NULL,,NULL,4.17,Nos,203
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,298,12,-102021298,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,298
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,309,12,-102021309,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,309
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,308,12,-102021308,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,308
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,307,12,-102021307,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,307
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,306,12,-102021306,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,306
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,305,12,-102021305,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,305
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,304,12,-102021304,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,304
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,303,12,-102021303,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,303
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,302,12,-102021302,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,302
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,301,12,-102021301,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,301
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,299,12,-102021299,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,299
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,296,12,-102021296,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,296
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,300,12,-102021300,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,300
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NON FSC,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,297,12,-102021297,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,25,Nos,297
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NULL,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,18,12,-10202118,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,6.251,Nos,18
12/12/25,MPM-10,.,.,.,BAMBOO,202106,.,NULL,JILIN,40S RING BAMBOO SPUN YARN FOR KNITTING,3,12,-1020213,NULL,,40S RING BAMBOO SPUN YARN FOR KNITTING,10.417,Nos,3
12/12/25,MPM-13,NULL,NULL,NULL,NULL,20211118,NULL,NULL,NULL,NULL,439,12,-132021439,NULL,,NULL,25,Nos,439
12/12/25,MPM-13,NULL,NULL,NULL,NULL,20211118,NULL,NULL,NULL,NULL,445,12,-132021445,NULL,,NULL,25,Nos,445
12/12/25,MPM-13,NULL,NULL,NULL,NULL,20211118,NULL,NULL,NULL,NULL,444,12,-132021444,NULL,,NULL,25,Nos,444
12/12/25,MPM-13,NULL,NULL,NULL,NULL,20211118,NULL,NULL,NULL,NULL,443,12,-132021443,NULL,,NULL,25,Nos,443
12/12/25,MPM-13,NULL,NULL,NULL,NULL,20211118,NULL,NULL,NULL,NULL,442,12,-132021442,NULL,,NULL,25,Nos,442
12/12/25,MPM-13,NULL,NULL,NULL,NULL,20211118,NULL,NULL,NULL,NULL,440,12,-132021440,NULL,,NULL,25,Nos,440
12/12/25,MPM-13,NULL,NULL,NULL,NULL,20211118,NULL,NULL,NULL,NULL,441,12,-132021441,NULL,,NULL,25,Nos,441
12/12/25,MPM-13,.,.,.,BAMBOO,20211118,.,NULL,JILIN,40S BAMBOO SPUN YARN FOR VORTEX,683,12,-132021683,NULL,,40S BAMBOO SPUN YARN FOR VORTEX,25,Nos,683
12/12/25,MPM-13,.,.,.,BAMBOO,20211118,.,NULL,JILIN,40S BAMBOO SPUN YARN FOR VORTEX,684,10,-132021684,NULL,,40S BAMBOO SPUN YARN FOR VORTEX,4.166,Nos,684
12/12/25,MPM-13,.,.,.,BAMBOO,20211118,.,NULL,JILIN,40S BAMBOO SPUN YARN FOR VORTEX,460,5,-132021460,NULL,,40S BAMBOO SPUN YARN FOR VORTEX,10.583,Nos,460
12/12/25,MPM-13,.,.,.,BAMBOO,20211118,.,NULL,JILIN,40S BAMBOO SPUN YARN FOR VORTEX,682,12,-132021682,NULL,,40S BAMBOO SPUN YARN FOR VORTEX,25,Nos,682
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,ARYA ENTERPRISE,40S/1 COMPACT SIRO BAMBOO SPUN YARN,10,76,-16.10,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,11.03,Nos,10
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,ARYA ENTERPRISE,40S/1 COMPACT SIRO BAMBOO SPUN YARN,8,12,-16.8,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,18.48,Nos,8
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,ARYA ENTERPRISE,40S/1 COMPACT SIRO BAMBOO SPUN YARN,7,15,-16.7,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,24.8,Nos,7
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,ARYA ENTERPRISE,40S/1 COMPACT SIRO BAMBOO SPUN YARN,5,3,-16.5,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,4.95,Nos,5
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,ARYA ENTERPRISE,40S/1 COMPACT SIRO BAMBOO SPUN YARN,9,64,-16.9,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,11.65,Nos,9
12/12/25,MPM-16,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,1,12,-16.1,NULL,,NULL,25,Nos,1
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,52,15,-16.52,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,20,Nos,52
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,1,12,-16.1,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,25,Nos,1
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,3,12,-16.3,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,25,Nos,3
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,4,12,-16.4,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,25,Nos,4
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,5,12,-16.5,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,20.05,Nos,5
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,6,12,-16.6,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,25,Nos,6
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,7,9,-16.7,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,18.75,Nos,7
12/12/25,MPM-16,.,.,.,BAMBOO,.,.,NULL,JILIN,40S/1 COMPACT SIRO BAMBOO SPUN YARN,2,12,-16.2,NULL,,40S/1 COMPACT SIRO BAMBOO SPUN YARN,25,Nos,2
12/12/25,MPM-21,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,2622,17,-21.622,NULL,,NULL,18.94,Nos,2622
12/12/25,MPM-21,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,2422,24,-21.422,NULL,,NULL,21.43,Nos,2422
12/12/25,MPM-21,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,2522,20,-21.522,NULL,,NULL,18.63,Nos,2522
12/12/25,MPM-21,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,2322,24,-21.322,NULL,,NULL,22.06,Nos,2322
12/12/25,MPM-21,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,9022,24,-21.022,NULL,,NULL,17.4,Nos,9022
12/12/25,MPM-21,NULL,NULL,NULL,NULL,.,NULL,NULL,NULL,NULL,2222,19,-21.222,NULL,,NULL,17.9,Nos,2222
