Posting Date,Container No,Glue,Merge No,Lusture,Pulp,Lot No,Grade,FSC,Supplier,Item,Cone (Batches),Batch ID (Batches),Warehouse (Batches),Supplier Batch No (Batches),Item (Batches),Batch Quantity (Batches),Batch Uom (Batches),Box NO
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100991,,,80 D TEX/48F,12.477,Nos,3400022991
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100993,,,80 D TEX/48F,12.326,Nos,3400022993
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100996,,,80 D TEX/48F,11.724,Nos,3400022996
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100002,,,80 D TEX/48F,12.301,Nos,3400023002
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100008,,,80 D TEX/48F,12.278,Nos,3400023008
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100015,,,80 D TEX/48F,12.271,Nos,3400023015
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100020,,,80 D TEX/48F,12.108,Nos,3400023020
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100021,,,80 D TEX/48F,12.062,Nos,3400023021
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100023,,,80 D TEX/48F,12.283,Nos,3400023023
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100024,,,80 D TEX/48F,12.039,Nos,3400023024
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100025,,,80 D TEX/48F,11.967,Nos,3400023025
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100026,,,80 D TEX/48F,12.466,Nos,3400023026
12/12/25,MILA-06,.,.,.,.,71006868,.,,GLOBAL INDUSTRIES,120 DTEX/72 ATY,25,-0671001,,,120 DTEX/72 ATY,13.38,Nos,1
12/12/25,MILA-06,.,.,.,.,71006868,.,,GLOBAL INDUSTRIES,120 DTEX/72 ATY,26,-0671002,,,120 DTEX/72 ATY,4.62,Nos,2
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100027,,,80 D TEX/48F,12.1,Nos,3400023027
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100028,,,80 D TEX/48F,12.051,Nos,3400023028
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100029,,,80 D TEX/48F,12.141,Nos,3400023029
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100030,,,80 D TEX/48F,11.975,Nos,3400023030
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100031,,,80 D TEX/48F,11.901,Nos,3400023031
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100033,,,80 D TEX/48F,12.169,Nos,3400023033
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100034,,,80 D TEX/48F,12.235,Nos,3400023034
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100035,,,80 D TEX/48F,12.003,Nos,3400023035
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,12,-067100038,,,80 D TEX/48F,12.198,Nos,3400023038
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,9,-067100157,,,80 D TEX/48F,18.243,Nos,3500002157
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,9,-067100151,,,80 D TEX/48F,17.895,Nos,3500002151
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,9,-067100145,,,80 D TEX/48F,18.124,Nos,3500002145
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,9,-067100161,,,80 D TEX/48F,17.292,Nos,3500002161
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,14,-067100524,,,80 D TEX/48F,21.13,Nos,3400010524
12/12/25,MILA-06,.,.,.,.,71006865,.,,UMA TEXTILE,80 D TEX/48F ATY,7,-067100526,,,80 D TEX/48F ATY,6.1,Nos,10526
12/12/25,MILA-06,.,.,.,.,71006865,.,,RUCHI TWISTERS,80 D TEX/48F,11,-0671001,,,80 D TEX/48F,20.16,Nos,1
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710023,,,80 D TEX/48F,15.64,Nos,23
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100375,,,80 D TEX/48F,17.66,Nos,3400023375
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100380,,,80 D TEX/48F,17.83,Nos,3400023380
12/12/25,MILA-06,.,.,.,.,71006865,SUBSTANDARD,,UMA TEXTILE,80 D TEX/48F,4,-067100185,,,80 D TEX/48F,5.54,Nos,3500002185
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710011,,,80 D TEX/48F,16.1,Nos,11
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710016,,,80 D TEX/48F,16.16,Nos,16
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710019,,,80 D TEX/48F,14.92,Nos,19
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,20,-0671002,,,80 D TEX/48F,9.41,Nos,2
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710020,,,80 D TEX/48F,15.79,Nos,20
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710021,,,80 D TEX/48F,15.27,Nos,21
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710025,,,80 D TEX/48F,15.81,Nos,25
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710032,,,80 D TEX/48F,15.65,Nos,32
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710033,,,80 D TEX/48F,15.5,Nos,33
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710035,,,80 D TEX/48F,15.94,Nos,35
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100298,,,80 D TEX/48F,16.026,Nos,3500002298
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100314,,,80 D TEX/48F,17.738,Nos,3500002314
12/12/25,MILA-06,.,.,.,.,71006865,.,,LENZING,80 D TEX/48F,10,-067100000,,,80 D TEX/48F,9.83,Nos,3400023000
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-06710013,,,80 D TEX/48F,16.1,Nos,13
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100315,,,80 D TEX/48F,17.433,Nos,3500002315
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100318,,,80 D TEX/48F,18.416,Nos,3500002318
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100319,,,80 D TEX/48F,18.271,Nos,3500002319
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100329,,,80 D TEX/48F,17.925,Nos,3500002329
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100330,,,80 D TEX/48F,17.97,Nos,3500002330
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100331,,,80 D TEX/48F,17.94,Nos,3500002331
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100333,,,80 D TEX/48F,18.57,Nos,3500002333
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100344,,,80 D TEX/48F,18.183,Nos,3500002344
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100345,,,80 D TEX/48F,18.15,Nos,3500002345
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100346,,,80 D TEX/48F,17.846,Nos,3500002346
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100347,,,80 D TEX/48F,17.367,Nos,3500002347
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100348,,,80 D TEX/48F,18.001,Nos,3500002348
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100349,,,80 D TEX/48F,17.429,Nos,3500002349
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100350,,,80 D TEX/48F,18.458,Nos,3500002350
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100351,,,80 D TEX/48F,18.451,Nos,3500002351
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100352,,,80 D TEX/48F,17.003,Nos,3500002352
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100353,,,80 D TEX/48F,17.952,Nos,3500002353
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100354,,,80 D TEX/48F,17.639,Nos,3500002354
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100355,,,80 D TEX/48F,18.167,Nos,3500002355
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100356,,,80 D TEX/48F,18.129,Nos,3500002356
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100357,,,80 D TEX/48F,17.979,Nos,3500002357
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100358,,,80 D TEX/48F,17.857,Nos,3500002358
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100359,,,80 D TEX/48F,17.28,Nos,3500002359
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100360,,,80 D TEX/48F,18.102,Nos,3500002360
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100361,,,80 D TEX/48F,17.464,Nos,3500002361
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100362,,,80 D TEX/48F,18.409,Nos,3500002362
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100363,,,80 D TEX/48F,18.416,Nos,3500002363
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100364,,,80 D TEX/48F,18.131,Nos,3500002364
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100365,,,80 D TEX/48F,18.201,Nos,3500002365
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100366,,,80 D TEX/48F,18.047,Nos,3500002366
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100367,,,80 D TEX/48F,17.986,Nos,3500002367
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100368,,,80 D TEX/48F,18.095,Nos,3500002368
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100369,,,80 D TEX/48F,18.239,Nos,3500002369
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100370,,,80 D TEX/48F,16.419,Nos,3500002370
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100371,,,80 D TEX/48F,18.086,Nos,3500002371
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100372,,,80 D TEX/48F,17.962,Nos,3500002372
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100373,,,80 D TEX/48F,18.381,Nos,3500002373
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100375,,,80 D TEX/48F,18.434,Nos,3500002375
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100683,,,80 D TEX/48F,16.07,Nos,3500002683
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100748,,,80 D TEX/48F,18.19,Nos,3500002748
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100804,,,80 D TEX/48F,18.239,Nos,3500002804
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-067100229,,,80 D TEX/48F,17.753,Nos,3500003229
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-0671008,,,80 D TEX/48F,15.63,Nos,8
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,9,-0671009,,,80 D TEX/48F,15.77,Nos,9
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100497,,,80 D TEX/48F,11.94,Nos,10497
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100498,,,80 D TEX/48F,12.47,Nos,10498
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100499,,,80 D TEX/48F,12.17,Nos,10499
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100500,,,80 D TEX/48F,11.86,Nos,10500
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100501,,,80 D TEX/48F,12.07,Nos,10501
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100502,,,80 D TEX/48F,11.97,Nos,10502
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100503,,,80 D TEX/48F,12.2,Nos,10503
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100504,,,80 D TEX/48F,12.25,Nos,10504
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100505,,,80 D TEX/48F,12.02,Nos,10505
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100506,,,80 D TEX/48F,12,Nos,10506
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100507,,,80 D TEX/48F,11.95,Nos,10507
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100508,,,80 D TEX/48F,12.27,Nos,10508
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100509,,,80 D TEX/48F,12.47,Nos,10509
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100510,,,80 D TEX/48F,12.25,Nos,10510
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100511,,,80 D TEX/48F,12.13,Nos,10511
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100512,,,80 D TEX/48F,12.13,Nos,10512
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100513,,,80 D TEX/48F,12.31,Nos,10513
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100514,,,80 D TEX/48F,12.03,Nos,10514
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,16,-067100515,,,80 D TEX/48F,15.39,Nos,10515
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,16,-067100518,,,80 D TEX/48F,15.08,Nos,10518
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100521,,,80 D TEX/48F,11.64,Nos,10521
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,19,-067100522,,,80 D TEX/48F,14.68,Nos,10522
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,16,-067100523,,,80 D TEX/48F,15.27,Nos,10523
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,14,-067100524,,,80 D TEX/48F,21.13,Nos,10524
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100976,,,80 D TEX/48F,11.782,Nos,3400022976
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100986,,,80 D TEX/48F,12.152,Nos,3400022986
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100992,,,80 D TEX/48F,12.04,Nos,3400022992
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100994,,,80 D TEX/48F,11.947,Nos,3400022994
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100995,,,80 D TEX/48F,12.501,Nos,3400022995
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,12,-067100006,,,80 D TEX/48F,11.878,Nos,3400023006
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,17,-0671001,,,80 D TEX/48F,7.74,Nos,1
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,20,-0671003,,,80 D TEX/48F,10.12,Nos,3
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,18,-0671004,,,80 D TEX/48F,10.16,Nos,4
12/12/25,MILA-06,.,.,.,.,71006865,.,,HARI OM INTERNATIONAL,80 D TEX/48F,20,-0671005,,,80 D TEX/48F,7.65,Nos,5
12/12/25,MILUT-01,.,.,.,.,2012413,.,,UMA TEXTILE,232 D L.C. SLUB,12,-0120122,,,232 D L.C. SLUB,4.4,Nos,2
12/12/25,MILUT-01,.,.,.,.,2012413,.,,UMA TEXTILE,232 D L.C. SLUB,0,-0120121,,,232 D L.C. SLUB,1.85,Nos,1
12/12/25,MILUT-01,.,.,.,.,2012413,.,,UMA TEXTILE,232 D L.C. SLUB,1,-0120125,,,232 D L.C. SLUB,0.33,Nos,5
12/12/25,MILUT-01,.,.,.,.,2012413,.,,UMA TEXTILE,232 D L.C. SLUB,1,-0120124,,,232 D L.C. SLUB,0.3,Nos,4
12/12/25,MILUT-01,.,.,.,.,2012413,.,,UMA TEXTILE,232 D L.C. SLUB,1,-0120123,,,232 D L.C. SLUB,0.55,Nos,3
12/12/25,MILUT-01,.,.,.,.,2012412,.,,UMA TEXTILE,240 D L.C. SLUB,24,-0120121,,,240 D L.C. SLUB,12.68,Nos,1
12/12/25,MILUT-01,.,.,.,.,2012412,.,,UMA TEXTILE,240 D L.C. SLUB,1,-0120124,,,240 D L.C. SLUB,0.5,Nos,4
12/12/25,MILUT-01,.,.,.,.,2012412,.,,UMA TEXTILE,240 D L.C. SLUB,1,-0120123,,,240 D L.C. SLUB,0.38,Nos,3
12/12/25,MILUT-01,.,.,.,.,2012412,.,,UMA TEXTILE,240 D L.C. SLUB,1,-0120122,,,240 D L.C. SLUB,0.5,Nos,2
12/12/25,MILUT-01,.,.,.,.,2012414,.,,UMA TEXTILE,250 D L.C.SLUB,1,-0120124,,,250 D L.C.SLUB,0.53,Nos,4
12/12/25,MILUT-01,.,.,.,.,2012414,.,,UMA TEXTILE,250 D L.C.SLUB,1,-0120123,,,250 D L.C.SLUB,0.48,Nos,3
12/12/25,MILUT-01,.,.,.,.,2012414,.,,UMA TEXTILE,250 D L.C.SLUB,11,-0120121,,,250 D L.C.SLUB,8.28,Nos,1
12/12/25,MILUT-01,.,.,.,.,2012414,.,,UMA TEXTILE,250 D L.C.SLUB,1,-0120122,,,250 D L.C.SLUB,0.51,Nos,2
